img_path,article_id,detail_desc
../datasets/images/0738714004.jpg,738714004,"Sports jacket in fast-drying functional fabric with a small stand-up collar, hood, front pockets and a contrasting colour zip down the front with a chin guard."
../datasets/images/0621522013.jpg,621522013,"T-shirt in soft, printed cotton jersey."
../datasets/images/0860553002.jpg,860553002,Long-sleeved top in soft organic cotton jersey with glitter.
../datasets/images/0894593001.jpg,894593001,"Short dress in crinkled jersey with a round neckline, short puff sleeves with narrow elastication and seams at the waist and on the skirt for added width. The polyester content of the dress is partly recycled."
../datasets/images/0843614012.jpg,843614012,"Ankle-length suit trousers in woven fabric with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets with a button and legs with creases. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
../datasets/images/0703284013.jpg,703284013,Tops in organic cotton jersey with a round neckline and short sleeves.
../datasets/images/0543999009.jpg,543999009,"Jumper in a soft fine knit with ribbing around the neckline, cuffs and hem."
../datasets/images/0687510001.jpg,687510001,"Running trousers in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Concealed, mesh-lined side pockets, a zip at the hems, and reflective details. Regular fit."
../datasets/images/0508932026.jpg,508932026,"Jacket in sweatshirt fabric with a hood, zip down the front, front pockets and ribbing at the cuffs and hem."
../datasets/images/0666221002.jpg,666221002,"Long-sleeved blouse in airy pattern-weave fabric with inset lace embroidery and pin-tucks at the front and on the sleeves. Buttons at the back, flounces at the front that continue over the shoulders and a flounce at the cuffs. Unlined."
../datasets/images/0588956001.jpg,588956001,"Long-sleeved top in sweatshirt fabric with a diagonal flounced trim at the front and ribbing around the neckline, cuffs and hem. Soft brushed inside."
../datasets/images/0515158001.jpg,515158001,"Oversized shirt in washed denim with pearly press-studs down the front and at the cuffs. Yoke front and back, flap chest pockets with a press-stud, and a rounded hem."
../datasets/images/0880186002.jpg,880186002,"Calf-length dress in softly draping satin with a V-neck, concealed buttons down the front and short sleeves. Detachable tie belt at the waist and pleats at the front of the skirt for added width. Unlined."
../datasets/images/0867461003.jpg,867461003,"Single-breasted jacket in a stretch weave with narrow notch lapels and a decorative buttonhole. Chest pocket, flap front pockets and three inner pockets, one with a button. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lining in satin made from recycled polyester. Skinny Fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This, combined with narrow shoulders and sleeves, creates a completely fitted silhouette."
../datasets/images/0733237002.jpg,733237002,"Shirt in a cotton weave with a collar, buttons down the front and a yoke at the back. Dropped shoulders, long sleeves with buttoned cuffs, and a tie detail at the front of the hem."
../datasets/images/0805193002.jpg,805193002,"Jumper in a soft jacquard knit with ribbing around the neckline, cuffs and hem."
../datasets/images/0708021003.jpg,708021003,Loose-fitting sports vest top in fast-drying jersey with a racer back.
../datasets/images/0847924003.jpg,847924003,"Sunglasses with plastic frames and tinted, UV-protective lenses."
../datasets/images/0615367010.jpg,615367010,Straight-cut off-the-shoulder blouse in a crinkled weave with narrow elastication and a wide flounce at the top. Long sleeves with flounced cuffs.
../datasets/images/0623891001.jpg,623891001,Pyjamas in soft cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
../datasets/images/0624761002.jpg,624761002,"Cardigan in a soft, fine, fluffy knit with long sleeves and front pockets. No buttons."
../datasets/images/0537395001.jpg,537395001,"Top in soft, printed sweatshirt fabric with dropped shoulders and smocking at the cuffs and hem."
../datasets/images/0858469001.jpg,858469001,"Flared skirt in a lightweight, patterned cotton weave. Elasticated waist with a small frill trim at the top. Unlined."
../datasets/images/0891469001.jpg,891469001,"Narrow, braided belts with a round metal buckle. One in imitation leather and one in imitation suede. Width 1.5 cm."
../datasets/images/0573631009.jpg,573631009,"5-pocket, knee-length shorts in supersoft, stretch denim with elastication and a decorative drawstring at the waist, fly with a press-stud and slim legs."
../datasets/images/0838053001.jpg,838053001,"Blouse in airy, patterned satin with a boat neck and long sleeves with covered buttons at the cuffs."
../datasets/images/0693754002.jpg,693754002,"Sports shorts in sturdy jersey with an elasticated drawstring waist, fake fly, slightly lower crotch, zipped side pockets and a welt back pocket."
../datasets/images/0584631018.jpg,584631018,"Socks in a soft, fine-knit cotton blend with elasticated tops."
../datasets/images/0803070017.jpg,803070017,"Brazilian briefs in microfibre with lace trims. Low waist, lined gusset and half-string back."
../datasets/images/0673381002.jpg,673381002,"Jersey tunic with a V-neck, short sleeves and detachable tie belt at the waist. Unlined."
../datasets/images/0594166001.jpg,594166001,"Lace bikini briefs with a mid waist with narrow straps, a lined gusset, narrow sides and cutaway coverage at the back."
../datasets/images/0715537002.jpg,715537002,"Straight-cut, slightly wider-style blouse in a cotton weave with embroidery. Wide neckline with a small opening and button at the back and long sleeves with narrow, buttoned cuffs."
../datasets/images/0732188011.jpg,732188011,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
../datasets/images/0801730005.jpg,801730005,"Trousers in an airy viscose weave with elastication and a decorative, tasselled drawstring at the waist. Side pockets and tapered legs with covered elastication at the hems."
../datasets/images/0802729004.jpg,802729004,"Jumper in a soft, fine-knit alpaca blend with a deep V-neck at the back with a twisted knot detail. Concealed silicone trim at the shoulders and long, straight sleeves with sewn-in turn-ups at the cuffs."
../datasets/images/0306307020.jpg,306307020,Fitted top in jersey with short sleeves.
../datasets/images/0841845001.jpg,841845001,Vest tops in soft cotton jersey with a ribbed trim around the neckline and armholes.
../datasets/images/0641472001.jpg,641472001,"Ankle-length suit trousers in a herringbone weave made from a linen blend with a regular waist, zip fly and concealed hook-and-eye fastener. Side pockets, fake welt back pockets and tapered legs with creases."
../datasets/images/0848684001.jpg,848684001,"Wide trousers in a patterned, crinkled viscose weave with gathered, covered elastication at the waist and long, straight legs with high, rounded slits in the sides."
../datasets/images/0870927004.jpg,870927004,"Long-sleeved shirt in soft cotton flannel with a collar, buttons down the front and a yoke at the back. Chest pocket with a button, and a gently rounded hem."
../datasets/images/0676115005.jpg,676115005,"Long-sleeved, patterned jumper in fine-knit cotton with narrow ribbing around the neckline and cuffs and hem. Rounded hem, longer at the back."
../datasets/images/0893589001.jpg,893589001,Baby Exclusive. Helmet hat in a woven wool blend with a brushed finish. Narrow ties and a soft jersey lining. The polyester content of the hat is recycled.
../datasets/images/0331474016.jpg,331474016,"Joggers in sweatshirt fabric with elasticated ribbing at the waist, pockets in the side seams and ribbed hems."
../datasets/images/0759871038.jpg,759871038,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
../datasets/images/0598551002.jpg,598551002,"Ankle-length dungarees in a viscose weave with narrow, tie-top straps. Seam at the waist with a drawstring that ties at the sides, and straight-cut legs that taper gently to the hem."
../datasets/images/0731160002.jpg,731160002,"5-pocket jeans in washed, stretch denim with a regular waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape."
../datasets/images/0823879001.jpg,823879001,Dance leggings in microfibre with an elasticated waist.
../datasets/images/0674448001.jpg,674448001,"Top in printed sweatshirt fabric with low dropped shoulders, long, wide sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
../datasets/images/0412043007.jpg,412043007,Lined triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck.
../datasets/images/0716257002.jpg,716257002,"Knee-length dress in a crêpe weave with a V-neck, wrapover bodice with a concealed press-stud at the top and narrow shoulder straps, one with a flounced trim. Elasticated seam and ties at the waist and an asymmetric, wrapover skirt with a flounce at the front. Unlined."
../datasets/images/0611569008.jpg,611569008,"Blouse in an airy weave with a stand-up collar, zip at the back and long, wide sleeves with wide, buttoned cuffs."
../datasets/images/0769560001.jpg,769560001,"Waist bag in woven fabric with a zip at the top, a zipped outer compartment and an adjustable waist strap with a plastic snap lock. Lined. Size approx. 3.5x10x19 cm."
../datasets/images/0521660002.jpg,521660002,"Hat in a soft, chunky rib knit with a faux fur pompom on the top and sewn-in turn-up."
../datasets/images/0922061001.jpg,922061001,"Tailored trousers in a slightly stretchy weave with a low waist, zip fly with a concealed hook-and-eye fastener and a security button on the inside of the waistband. Diagonal front pockets, welt back pockets and flared hems with a slit at the front. Part of the polyester content of the trousers is recycled."
../datasets/images/0443078008.jpg,443078008,Shirt in easy-iron premium cotton with a cut-away collar and French front. Long sleeves with adjustable buttoning at the narrow cuffs and a rounded hem. Contrasting colour on the inside of the collar stand and cuffs. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.
../datasets/images/0835537001.jpg,835537001,"KIDS EXCLUSIVE. Cardigan in soft, pattern-knit organic cotton with buttons down the front and long sleeves."
../datasets/images/0592241005.jpg,592241005,"Cardigan in a soft knit with long sleeves, slits in the sides and no buttons."
../datasets/images/0695421026.jpg,695421026,"Shorts in soft cotton twill with an adjustable elasticated waist, zip fly and button, side pockets and a fake jetted back pocket with a button."
../datasets/images/0613851001.jpg,613851001,"Thin metal chain necklace with a leaf-shaped pendant. Adjustable length, 88-96 cm."
../datasets/images/0658167001.jpg,658167001,"Set with a top and pair of trousers in soft organic cotton. Jersey top with long raglan sleeves, buttons on one shoulder, an open chest pocket and contrasting colour neckline. Trousers in woven fabric with wide, foldover ribbing at the waist, a fake fly, leg pocket with a decorative button, and elasticated hems."
../datasets/images/0769086001.jpg,769086001,Pre-tied tie in woven fabric with a shimmering pattern. Adjustable elastic strap with a plastic fastener at the back.
../datasets/images/0864925001.jpg,864925001,"Fully-fashioned trainers with details in plastic and imitation leather. Elasticated top edge, a loop front and back, and elasticated lacing with a drawstring at the top. Mesh insoles and patterned soles."
../datasets/images/0664076002.jpg,664076002,"Long, sleeveless dress in viscose jersey with narrow shoulder straps, an elasticated seam at the waist and slits in the sides. Unlined."
../datasets/images/0834564002.jpg,834564002,"Dungaree shorts in an airy, patterned cotton weave with a flounced trim at the sides of the bib and flounce-trimmed straps with buttons at the front. Elastication at the waist and hems, and press-studs at the crotch. Lined."
../datasets/images/0556438013.jpg,556438013,"Court shoes in imitation suede with pointed toes and covered block heels. Satin linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 7.5 cm."
../datasets/images/0872787005.jpg,872787005,"Dress in an airy cotton weave with a rounded collar and buttons down the front. Long sleeves with a frill over the shoulders and narrow elastication at the cuffs, a gathered seam at the waist and a flared skirt. Unlined."
../datasets/images/0622295005.jpg,622295005,"Short, 5-pocket skirt in washed denim with worn details, visible buttons at the front and slits in the sides. Unlined."
../datasets/images/0509700001.jpg,509700001,"5-pocket shorts in washed stretch denim with worn details, a regular waist and zip fly and button. Coin pocket and back pockets, all with a flap and button, and sewn-in turn-ups at the hems."
../datasets/images/0925842001.jpg,925842001,"Small, round bag in quilted imitation leather. Space for one bank card, a zip at the top and a carabiner hook at the back. Narrow, detachable shoulder strap. Lining in woven fabric made from recycled polyester. Diameter approx. 10 cm. Depth 1.5 cm."
../datasets/images/0662741009.jpg,662741009,"Long-sleeved bolero in a fine, fluffy knit with a button at the neck."
../datasets/images/0549251013.jpg,549251013,"Treggings in stretch twill with an elasticated waist, fake front pockets and real back pockets."
../datasets/images/0695421032.jpg,695421032,"Shorts in soft cotton twill with an adjustable elasticated waist, zip fly and button, side pockets and a fake jetted back pocket with a button."
../datasets/images/0611188001.jpg,611188001,"Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back."
../datasets/images/0677930077.jpg,677930077,"Top in lightweight sweatshirt fabric with ribbing around the neckline, cuffs and hem."
../datasets/images/0713692005.jpg,713692005,"Blouse in a crinkled viscose weave with a V-neck, sewn-in wrapover at the front with decorative lace trims, and long raglan sleeves. Smocked seam at the waist and cuffs."
../datasets/images/0524718001.jpg,524718001,"Thin running jacket in fast-drying, breathable, patterned functional fabric. Mesh-lined hood with a collar, taped zip at the front, ventilating mesh back, sleeve pocket with a concealed zip and taped reflective details."
../datasets/images/0513699011.jpg,513699011,Round-necked T-shirts in organic cotton jersey.
../datasets/images/0804555004.jpg,804555004,"Hat in soft, rib-knit cashmere with a wide, foldover hem."
../datasets/images/0794954001.jpg,794954001,Dress in soft velvet with reversible sequins on the front (sizes 1½-3Y with normal sequins) and an opening with a button at the back of the neck. Short butterfly sleeves and a yoke. Lined.
../datasets/images/0769755002.jpg,769755002,"Short, straight-cut dress in a linen blend with a collar, deep V-neck and decorative diagonal buttoning down the front. Short, wide sleeves and a detachable tie belt at the waist. Unlined."
../datasets/images/0863106001.jpg,863106001,"5-pocket shorts in washed, sturdy cotton denim with a high waist and zip fly with a button. The cotton content of the shorts is partly recycled."
../datasets/images/0714026012.jpg,714026012,"Suit trousers in woven fabric with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
../datasets/images/0635144015.jpg,635144015,Shorts in soft organic cotton jersey with an elasticated drawstring waist.
../datasets/images/0704443001.jpg,704443001,Scarf in checked weave with fringes on the short sides. Size 80x200 cm.
../datasets/images/0620253001.jpg,620253001,"Single-breasted jacket in a linen weave in a relaxed fit with notch lapels and buttons down the front. Welt front pockets with a flap, a chest pocket and a single back vent. Lined."
../datasets/images/0443860011.jpg,443860011,"Fine-knit polo shirt in a silk and cotton blend with a button placket and ribbing at the collar, cuffs and hem."
../datasets/images/0593938001.jpg,593938001,Sports trousers with an elasticated drawstring waist and wide legs with contrasting colour stripes down the sides with press-studs that can be opened all the way down.
../datasets/images/0635420002.jpg,635420002,"Off-the-shoulder top in a viscose weave with elastication and a flounce at the top, 3/4-length sleeves with a slit and tie detail at the cuffs, and a rounded hem."
../datasets/images/0690970002.jpg,690970002,"Long-sleeved top in lightweight sweatshirt fabric with an appliqué on the front and ribbing around the neckline, cuffs and hem. Rounded and slightly longer at the back."
../datasets/images/0877933001.jpg,877933001,"Jersey-lined trousers in cotton twill with concealed, adjustable elastication at the waist, a zip fly and press-stud, front and back pockets and straight legs."
../datasets/images/0618894013.jpg,618894013,"Short, wide top in ribbed jersey with dropped shoulders and long sleeves."
../datasets/images/0759871004.jpg,759871004,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
../datasets/images/0691823001.jpg,691823001,"Lightweight joggers in stretch, supersoft denim with an elasticated drawstring waist, front and back pockets and tapered legs."
../datasets/images/0698452008.jpg,698452008,Sun hat in woven fabric with ties under the chin. Lined. Width of brim 4.5 cm.
../datasets/images/0626563003.jpg,626563003,T-shirt in soft cotton jersey with a print motif on the front and a gently rounded hem.
../datasets/images/0570003001.jpg,570003001,V-neck T-shirt in soft cotton jersey.
../datasets/images/0794110001.jpg,794110001,"Metal necklaces in various lengths and designs. One with a faceted plastic pendant and two with round, embossed pendants. Length 48 cm, 59 cm and 71.5 cm."
../datasets/images/0650506002.jpg,650506002,Ballet pumps with pointed toes. Satin linings and insoles and thermoplastic rubber (TPR) soles.
../datasets/images/0662713001.jpg,662713001,"Round sunglasses with metal frames and UV-protective, tinted lenses."
../datasets/images/0640769001.jpg,640769001,"Sleeveless jumpsuit in patterned chiffon with a V-neck and narrow, adjustable shoulder straps. Seam at the waist, concealed zip in one side, and straight, wide legs with a high slit at the front. Partly lined."
../datasets/images/0859123001.jpg,859123001,Fishnet tights with an elasticated waist and side stripes.
../datasets/images/0695908001.jpg,695908001,"Handbag in grained imitation leather with metal details and a handle at the top, detachable shoulder strap with metal carabiner hooks and a wide tab with a magnetic fastener. One inner compartment with a press-stud. Contrasting colour inside. Size 13x23x31 cm."
../datasets/images/0804735012.jpg,804735012,Elasticated satin scrunchie with a scarf detail.
../datasets/images/0486782002.jpg,486782002,"Bikini briefs in cotton jersey with lace trims, a low waist, lined gusset and medium coverage at the back."
../datasets/images/0715624011.jpg,715624011,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
../datasets/images/0590387001.jpg,590387001,"Fully lined, patterned bikini. Top with narrow shoulder straps and a wide flounce that can be worn in different ways."
../datasets/images/0909529001.jpg,909529001,"Wide, straight-cut sports top in fast-drying functional fabric. Loose fit with a round, slightly wider neckline, short sleeves, and slits in the sides. Slightly longer at the back."
../datasets/images/0573085052.jpg,573085052,"5-pocket jeans in washed stretch denim with a high waist, zip fly and slim legs."
../datasets/images/0774672001.jpg,774672001,"Dress in an airy, patterned cotton weave with short butterfly sleeves and buttons at the back. Gathered seam at the waist and a flared skirt. Lined at the top."
../datasets/images/0781638006.jpg,781638006,"Double-breasted pea coat in woven fabric with wide notch lapels and a buttonhole. Side pockets, two inner pockets, an adjustable tab and button at the cuffs, and a single back vent. Recycled polyester lining."
../datasets/images/0660008003.jpg,660008003,"Shirt in soft, checked cotton flannel with a turn-down collar, classic front and yoke at the back. Open chest pocket, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slightly longer at the back."
../datasets/images/0738667001.jpg,738667001,Twisted tube scarf in a soft knit.
../datasets/images/0597059010.jpg,597059010,Long-sleeved top in soft viscose jersey with dropped shoulders with a small flounce trim.
../datasets/images/0869190004.jpg,869190004,"Long, sleeveless dress in airy, softly draping chiffon with pleats. Double-layered at the top with a deep V-neck, open back and narrow, adjustable shoulder straps that cross at the back and turn into long ties. Seam under the bust with narrow elastication at the back, gathered seams on the skirt for added width, and an overlocked hem. Unlined."
../datasets/images/0834431003.jpg,834431003,"Balconette bra in lace with underwired, padded cups that lift and shape the bust, adjustable shoulder straps, a hook-and-eye fastening at the back and a wide lace trim at the hem."
../datasets/images/0683395002.jpg,683395002,Metal hoop earrings decorated with sparkly stones. Diameter approx. 4.5 cm.
../datasets/images/0796565004.jpg,796565004,Sleeveless top in soft cotton jersey with flounces at the top in a broderie anglaise weave.
../datasets/images/0805380005.jpg,805380005,"Dress in patterned cotton jersey with elastication and a wide flounce at the top that continues over the shoulders. Narrow, elasticated seam at the waist."
../datasets/images/0628927002.jpg,628927002,"Off-the-shoulder blouse in a patterned viscose crêpe weave with an opening and ties at the front, an elasticated flounce at the top and hem and long trumpet sleeves."
../datasets/images/0728826004.jpg,728826004,"Long-sleeved jumper in a fine-knit viscose blend with a round neckline, sewn-on decorative bow at the top and ribbing around the neckline, cuffs and hem."
../datasets/images/0754267048.jpg,754267048,"Top in lightweight sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
../datasets/images/0674079003.jpg,674079003,Scarf in a soft weave with raw edges and fringing on the short sides. Size approx. 110x200 cm.
../datasets/images/0824430013.jpg,824430013,"Straight-cut T-shirt in soft, printed cotton jersey with a narrow trim around the neckline."
../datasets/images/0601814002.jpg,601814002,"Imitation suede loafers with imitation leather details, tassels at the top and a moccasin seam at the front. Cotton canvas linings and insoles and rubber soles. Heel 1.5 cm."
../datasets/images/0682076008.jpg,682076008,Fabric cap with an appliqué on the front and an adjustable tab at the back.
../datasets/images/0676979004.jpg,676979004,"Short, fitted, sleeveless dress in soft jersey."
../datasets/images/0515833009.jpg,515833009,Fine-knit tights in a soft cotton blend with an elasticated waist.
../datasets/images/0670152003.jpg,670152003,Long-sleeved jumper in rib-knit cotton with short slits in the sides. Slightly longer at the back.
../datasets/images/0635390015.jpg,635390015,"Shorts in lightweight sweatshirt fabric with an elasticated, drawstring waist, side pockets and raw-edge hems. The cotton content of the shorts is organic."
../datasets/images/0745968001.jpg,745968001,"Sleeveless, calf-length dress in an airy weave with a gathered neckline and an opening with a concealed button at the back of the neck. Concealed zip in one side, a seam at the waist with pin-tucks and a pleated skirt. Unlined."
../datasets/images/0567992026.jpg,567992026,Short-sleeved top in printed cotton jersey.
../datasets/images/0607232002.jpg,607232002,"5-pocket shorts in washed denim with hard-worn details, a regular waist, button fly and raw-edge, frayed hems."
../datasets/images/0641008016.jpg,641008016,"Cold shoulder blouse in a viscose weave with narrow adjustable shoulder straps, elastication and a flounce at the top, long sleeves with elastication at the cuffs, and a smocked hem."
../datasets/images/0596923002.jpg,596923002,"Short top in sweatshirt fabric with a print motif on the front, jersey-lined hood, short sleeves and a ribbed hem."
../datasets/images/0569973006.jpg,569973006,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit."
../datasets/images/0910866001.jpg,910866001,"Car coat in water-repellent functional fabric with a collar, mesh-lined, loose yoke at the back and taped zip and wind flap with press-studs down the front. Long sleeves with a tab and fastener at the cuffs, ventilation holes with eyelets under the sleeves and a reflective print on one sleeve. Single back vent. Lining with taped seams."
../datasets/images/0912208001.jpg,912208001,"Dungarees in washed denim with a chest pocket and wide straps with metal fasteners at the top. Front and back pockets, smaller pockets on one leg and a loop on the other. Seam at the waist with buttons at the sides, a fake fly, and wide, straight legs. The cotton content of the dungarees is partly recycled."
../datasets/images/0681150004.jpg,681150004,"Pull-on, ankle-length trousers in a patterned viscose weave with an elasticated waist and side pockets in a loose fit with tapered legs."
../datasets/images/0645447001.jpg,645447001,Boots in patterned canvas with an ankle-height shaft with lacing. Canvas linings and insoles and chunky rubber soles. Heel approx. 3 cm.
../datasets/images/0579541041.jpg,579541041,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem."
../datasets/images/0693951007.jpg,693951007,"Wide jumper in a cool, fine-knit viscose blend with a slightly wider neckline, dropped shoulders, long, narrow sleeves and a rounded hem. Slightly longer at the back."
../datasets/images/0611503010.jpg,611503010,T-shirt in soft organic cotton jersey.
../datasets/images/0458083007.jpg,458083007,Belt in regenerated leather with a metal buckle. Width approx. 3 cm.
../datasets/images/0919341001.jpg,919341001,"Jumper in a soft knit with pointelle and cable-knit sections. Long sleeves, a seam at the waist with a flared peplum, and ribbing around the neckline and cuffs."
../datasets/images/0870073001.jpg,870073001,"Dress in sweatshirt fabric made from a cotton blend with a print motif on the front and a wrapover hood. Low dropped shoulders, long sleeves with ribbing at the cuffs, and short slits in the sides."
../datasets/images/0871544001.jpg,871544001,"Slim-fit trousers in washed cotton twill with a lightly brushed finish. Adjustable, elasticated waist, a zip fly and press-stud and front and back pockets."
../datasets/images/0644514002.jpg,644514002,"Thin metal chain necklace with a decorative metal ring. Adjustable length, approx. 52-59 cm."
../datasets/images/0528004001.jpg,528004001,"Coat in sturdy, felted fabric with notch lapels, a concealed press-stud at the front, patch pockets and a single back vent. Unlined."
../datasets/images/0842605008.jpg,842605008,"Blouse in woven fabric with a collar and buttons down the front. Double-layered yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
../datasets/images/0743909003.jpg,743909003,"Long-sleeved top in soft sweatshirt fabric with a motif, buttons on one shoulder and ribbing around the neckline, cuffs and hem. Soft brushed inside."
../datasets/images/0642882001.jpg,642882001,Leggings in soft cotton jersey with an elasticated waist.
../datasets/images/0792643003.jpg,792643003,"Jumper in a soft knit containing some wool with a round neck, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem."
../datasets/images/0806807001.jpg,806807001,"Long jumper in a rib knit containing some wool with a high, stand-up collar, zip at the top, long raglan sleeves and ribbing at the cuffs and hem. The polyester content of the jumper is recycled."
../datasets/images/0904995002.jpg,904995002,Belt in soft suede that winds around the waist and ties at the front. Width 11 cm.
../datasets/images/0870517016.jpg,870517016,"Top in soft sweatshirt fabric with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
../datasets/images/0702834001.jpg,702834001,"Outdoor tights in fast-drying functional fabric with sections in a stretch weave. Elasticated drawstring waist, a zipped leg pocket and ventilating mesh sections at the back of the knees. Reflective details."
../datasets/images/0638945006.jpg,638945006,"Short-sleeved top in jersey crêpe with inset lace trims, a round neckline and a small opening with a concealed button at the back of the neck."
../datasets/images/0671973001.jpg,671973001,"Polo shirt in cotton piqué with a ribbed collar, button placket, long sleeves with ribbed trims, and slits in the sides. Slightly longer at the back. Regular Fit."
../datasets/images/0485673024.jpg,485673024,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
../datasets/images/0653909001.jpg,653909001,"Sleeveless, V-neck top in soft viscose jersey with a sheen. Detachable tie belt at the waist."
../datasets/images/0774040001.jpg,774040001,"Nursing sports bra in fast-drying functional fabric with opening, lined cups with space for nursing pads. Mesh racer back and a wide elastic hem."
../datasets/images/0608483001.jpg,608483001,"V-neck blouse in a patterned weave with a collar, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
../datasets/images/0918443002.jpg,918443002,"Knee-length dress in satin crêpe with a small stand-up collar with gathers and covered buttons down to the waist. Long, wide raglan sleeves with covered buttons at the cuffs, an asymmetric seam at the waist and gently flared skirt. Unlined."
../datasets/images/0761406001.jpg,761406001,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
../datasets/images/0639656004.jpg,639656004,"Hipster briefs in soft cotton jersey with lace trims at the back, a low waist, lined gusset, wide sides and cutaway coverage at the back."
../datasets/images/0688537011.jpg,688537011,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
../datasets/images/0535176003.jpg,535176003,Thigh boots with pointed toes and a half-zip in the side. Imitation leather insoles and rubber soles. Covered heels 10.5 cm.
../datasets/images/0934259001.jpg,934259001,"Trunks in stretch jersey with flatlock seams, short legs, an elasticated waist and lined front."
../datasets/images/0654597011.jpg,654597011,Fine-knit socks in a soft cotton blend.
../datasets/images/0679132001.jpg,679132001,"Long-sleeved top in lightweight sweatshirt fabric with a pile front decorated with embroidery and appliqués. Ribbing around the neckline, cuffs and hem."
../datasets/images/0673214025.jpg,673214025,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
../datasets/images/0620187001.jpg,620187001,Short-sleeved viscose top with fringing at the front.
../datasets/images/0679663001.jpg,679663001,"Top in slub cotton jersey with a front section in woven fabric with embroidery. Round neck and short, flounced sleeves."
../datasets/images/0827493001.jpg,827493001,"Double-layered hats in cotton jersey, one with an all-over print. Small fabric appliqué at the front of the hem."
../datasets/images/0701135025.jpg,701135025,"Long-sleeved top in sweatshirt fabric with a motif, and ribbing around the neckline, cuffs and hem. Soft brushed inside."
../datasets/images/0874058001.jpg,874058001,Scarf in an airy weave containing glittery threads with fringes on the sides.
../datasets/images/0605094004.jpg,605094004,"Hipster briefs in cotton jersey with a mid waist, lined gusset, wide sides and medium coverage at the back."
../datasets/images/0521269004.jpg,521269004,"Jumper in a soft, rib knit with a small, ribbed stand-up collar and long sleeves."
../datasets/images/0519737004.jpg,519737004,"Jumper in a soft, fine knit containing some wool with a turtle neck, low dropped shoulders and wide sleeves."
../datasets/images/0683274001.jpg,683274001,"Imitation leather purse with a zip around the top, card slots and a zipped coin compartment. Lined. Size 2x10x19.5 cm."
../datasets/images/0617268002.jpg,617268002,"Half-shaft wellingtons with a loop at the back, fabric linings and insoles and fluted rubber soles."
../datasets/images/0558235001.jpg,558235001,"Straight-cut, single-breasted jacket in a crêpe weave with notch lapels and welt front pockets. Lined."
../datasets/images/0611503004.jpg,611503004,T-shirt in soft organic cotton jersey.
../datasets/images/0717816002.jpg,717816002,Fine-knit socks in a cotton blend with elasticated tops.
../datasets/images/0632803008.jpg,632803008,"Jumper in fine-knit slub cotton with long raglan sleeves and ribbing around the neckline, cuffs and hem."
../datasets/images/0749002001.jpg,749002001,"Super push-up bra in soft microfibre with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back."
../datasets/images/0716650001.jpg,716650001,Swimming trunks with an elasticated drawstring waist. Lined front.
../datasets/images/0878727001.jpg,878727001,"V-neck, non-wired body in lace and ribbed jersey. Padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back. Lined gusset with concealed press-studs, and a high cut at the back."
../datasets/images/0631848001.jpg,631848001,"Short, pleated skirt in woven fabric with a concealed zip and press-stud at one side. Unlined."
